File,InputClass,Prediction,PredictionStatus,Percentage
border_checkpoint_141_7_msrgb.jpg,border_checkpoint,toll_booth,Incorrect,0.57190883
border_checkpoint_153_4_msrgb.jpg,border_checkpoint,stadium,Incorrect,0.78523874
border_checkpoint_156_0_msrgb.jpg,border_checkpoint,helipad,Incorrect,0.29726657
border_checkpoint_168_6_msrgb.jpg,border_checkpoint,toll_booth,Incorrect,0.35085267
border_checkpoint_200_5_msrgb.jpg,border_checkpoint,dam,Incorrect,0.27572381
border_checkpoint_211_3_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.28678334
border_checkpoint_216_1_msrgb.jpg,border_checkpoint,waste_disposal,Incorrect,0.49484706
border_checkpoint_22_9_msrgb.jpg,border_checkpoint,impoverished_settlement,Incorrect,0.48819205
border_checkpoint_24_3_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.72464913
border_checkpoint_264_2_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.22059675
border_checkpoint_363_0_msrgb.jpg,border_checkpoint,dam,Incorrect,0.45054775
border_checkpoint_41_0_msrgb.jpg,border_checkpoint,interchange,Incorrect,0.32544884
border_checkpoint_81_0_msrgb.jpg,border_checkpoint,toll_booth,Incorrect,0.35117793
border_checkpoint_87_5_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.68392795
burial_site_1055_5_msrgb.jpg,burial_site,burial_site,Correct,0.7814066
burial_site_146_0_msrgb.jpg,burial_site,burial_site,Correct,0.2612591
burial_site_251_5_msrgb.jpg,burial_site,burial_site,Correct,0.21386656
burial_site_263_4_msrgb.jpg,burial_site,burial_site,Correct,0.3395197
burial_site_304_0_msrgb.jpg,burial_site,burial_site,Correct,0.40672755
burial_site_318_7_msrgb.jpg,burial_site,burial_site,Correct,0.24810791
burial_site_320_3_msrgb.jpg,burial_site,airport_terminal,Incorrect,0.57787085
burial_site_377_1_msrgb.jpg,burial_site,flooded_road,Incorrect,0.34860444
burial_site_657_7_msrgb.jpg,burial_site,burial_site,Correct,0.42883995
burial_site_661_0_msrgb.jpg,burial_site,police_station,Incorrect,0.42365065
burial_site_722_5_msrgb.jpg,burial_site,archaeological_site,Incorrect,0.2716106
burial_site_729_0_msrgb.jpg,burial_site,police_station,Incorrect,0.37042198
burial_site_791_0_msrgb.jpg,burial_site,burial_site,Correct,0.22738482
burial_site_846_3_msrgb.jpg,burial_site,burial_site,Correct,0.2163829
burial_site_988_2_msrgb.jpg,burial_site,burial_site,Correct,0.16526856
car_dealership_101_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.71435326
car_dealership_1187_0_msrgb.jpg,car_dealership,ground_transportation_station,Incorrect,0.16592306
car_dealership_1214_0_msrgb.jpg,car_dealership,shopping_mall,Incorrect,0.30434677
car_dealership_154_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.57512176
car_dealership_285_9_msrgb.jpg,car_dealership,car_dealership,Correct,0.72146636
car_dealership_351_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.57907003
car_dealership_369_8_msrgb.jpg,car_dealership,toll_booth,Incorrect,0.352284
car_dealership_371_4_msrgb.jpg,car_dealership,airport_hangar,Incorrect,0.42266122
car_dealership_469_2_msrgb.jpg,car_dealership,ground_transportation_station,Incorrect,0.10216455
car_dealership_502_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.99192494
car_dealership_516_9_msrgb.jpg,car_dealership,single-unit_residential,Incorrect,0.21627031
car_dealership_674_5_msrgb.jpg,car_dealership,smokestack,Incorrect,0.32400858
car_dealership_76_4_msrgb.jpg,car_dealership,ground_transportation_station,Incorrect,0.24644393
car_dealership_791_6_msrgb.jpg,car_dealership,car_dealership,Correct,0.9670665
car_dealership_995_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.22947155
construction_site_114_3_msrgb.jpg,construction_site,interchange,Incorrect,0.30675152
construction_site_156_0_msrgb.jpg,construction_site,construction_site,Correct,0.36829564
construction_site_168_9_msrgb.jpg,construction_site,parking_lot_or_garage,Incorrect,0.4355271
construction_site_213_3_msrgb.jpg,construction_site,place_of_worship,Incorrect,0.20767072
construction_site_235_7_msrgb.jpg,construction_site,wind_farm,Incorrect,0.7575882
construction_site_237_2_msrgb.jpg,construction_site,construction_site,Correct,0.7203774
construction_site_31_6_msrgb.jpg,construction_site,construction_site,Correct,0.99922633
construction_site_322_3_msrgb.jpg,construction_site,construction_site,Correct,0.96648127
construction_site_330_8_msrgb.jpg,construction_site,construction_site,Correct,0.9677292
construction_site_355_5_msrgb.jpg,construction_site,tunnel_opening,Incorrect,0.27590337
construction_site_426_9_msrgb.jpg,construction_site,construction_site,Correct,0.7996228
construction_site_435_1_msrgb.jpg,construction_site,construction_site,Correct,0.38654572
construction_site_485_1_msrgb.jpg,construction_site,toll_booth,Incorrect,0.22695984
construction_site_74_4_msrgb.jpg,construction_site,construction_site,Correct,0.9617709
construction_site_9_5_msrgb.jpg,construction_site,hospital,Incorrect,0.39733195
crop_field_1258_0_msrgb.jpg,crop_field,crop_field,Correct,0.77945614
crop_field_1312_1_msrgb.jpg,crop_field,crop_field,Correct,0.80174005
crop_field_1572_3_msrgb.jpg,crop_field,crop_field,Correct,0.9167657
crop_field_19_2_msrgb.jpg,crop_field,crop_field,Correct,0.9623581
crop_field_2535_3_msrgb.jpg,crop_field,crop_field,Correct,0.44243413
crop_field_2608_4_msrgb.jpg,crop_field,crop_field,Correct,0.9286934
crop_field_354_3_msrgb.jpg,crop_field,educational_institution,Incorrect,0.89781415
crop_field_3806_0_msrgb.jpg,crop_field,crop_field,Correct,0.9084116
crop_field_3863_0_msrgb.jpg,crop_field,railway_bridge,Incorrect,0.53710264
crop_field_4253_1_msrgb.jpg,crop_field,crop_field,Correct,0.68291646
crop_field_431_0_msrgb.jpg,crop_field,recreational_facility,Incorrect,0.3492468
crop_field_5257_0_msrgb.jpg,crop_field,lake_or_pond,Incorrect,0.27540076
crop_field_6400_0_msrgb.jpg,crop_field,airport_terminal,Incorrect,0.4406612
crop_field_6846_3_msrgb.jpg,crop_field,wind_farm,Incorrect,0.34627962
crop_field_918_1_msrgb.jpg,crop_field,aquaculture,Incorrect,0.89797074
dam_100_2_msrgb.jpg,dam,dam,Correct,0.7604221
dam_1084_0_msrgb.jpg,dam,dam,Correct,0.6294331
dam_123_8_msrgb.jpg,dam,dam,Correct,0.97041965
dam_131_3_msrgb.jpg,dam,dam,Correct,0.71966535
dam_166_9_msrgb.jpg,dam,dam,Correct,0.82802707
dam_199_5_msrgb.jpg,dam,wind_farm,Incorrect,0.42682865
dam_247_0_msrgb.jpg,dam,dam,Correct,0.7773238
dam_289_4_msrgb.jpg,dam,hospital,Incorrect,0.22554682
dam_383_2_msrgb.jpg,dam,dam,Correct,0.465515
dam_389_1_msrgb.jpg,dam,tunnel_opening,Incorrect,0.90807444
dam_656_1_msrgb.jpg,dam,dam,Correct,0.74372315
dam_758_1_msrgb.jpg,dam,dam,Correct,0.44552705
dam_785_0_msrgb.jpg,dam,helipad,Incorrect,0.21219152
dam_83_6_msrgb.jpg,dam,helipad,Incorrect,0.7526974
dam_957_0_msrgb.jpg,dam,dam,Correct,0.3637674
debris_or_rubble_108_7_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.31957743
debris_or_rubble_115_6_msrgb.jpg,debris_or_rubble,airport_terminal,Incorrect,0.62104964
debris_or_rubble_130_3_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.21738604
debris_or_rubble_133_2_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.19378603
debris_or_rubble_187_1_msrgb.jpg,debris_or_rubble,archaeological_site,Incorrect,0.20211872
debris_or_rubble_247_0_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.36185536
debris_or_rubble_2_19_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.30511817
debris_or_rubble_32_10_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.9251292
debris_or_rubble_36_3_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.22813635
debris_or_rubble_42_0_msrgb.jpg,debris_or_rubble,smokestack,Incorrect,0.20712334
debris_or_rubble_50_6_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.6453829
debris_or_rubble_63_14_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.939801
debris_or_rubble_6_18_msrgb.jpg,debris_or_rubble,archaeological_site,Incorrect,0.4185785
debris_or_rubble_80_14_msrgb.jpg,debris_or_rubble,hospital,Incorrect,0.30781177
debris_or_rubble_90_2_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.16423646
educational_institution_102_7_msrgb.jpg,educational_institution,hospital,Incorrect,0.47067055
educational_institution_1112_2_msrgb.jpg,educational_institution,educational_institution,Correct,0.47800952
educational_institution_1522_7_msrgb.jpg,educational_institution,educational_institution,Correct,0.37555256
educational_institution_1721_1_msrgb.jpg,educational_institution,educational_institution,Correct,0.93527585
educational_institution_1804_1_msrgb.jpg,educational_institution,educational_institution,Correct,0.8478361
educational_institution_1814_0_msrgb.jpg,educational_institution,educational_institution,Correct,0.3540095
educational_institution_1908_1_msrgb.jpg,educational_institution,educational_institution,Correct,0.99714476
educational_institution_1909_3_msrgb.jpg,educational_institution,factory_or_powerplant,Incorrect,0.17584701
educational_institution_224_2_msrgb.jpg,educational_institution,parking_lot_or_garage,Incorrect,0.2871676
educational_institution_247_2_msrgb.jpg,educational_institution,educational_institution,Correct,0.9091114
educational_institution_394_5_msrgb.jpg,educational_institution,fountain,Incorrect,0.5222853
educational_institution_507_11_msrgb.jpg,educational_institution,multi-unit_residential,Incorrect,0.14812602
educational_institution_551_1_msrgb.jpg,educational_institution,educational_institution,Correct,0.34798273
educational_institution_624_7_msrgb.jpg,educational_institution,educational_institution,Correct,0.3434101
educational_institution_739_15_msrgb.jpg,educational_institution,educational_institution,Correct,0.8565185
electric_substation_1016_3_msrgb.jpg,electric_substation,waste_disposal,Incorrect,0.14921276
electric_substation_1043_1_msrgb.jpg,electric_substation,electric_substation,Correct,0.99506
electric_substation_10_5_msrgb.jpg,electric_substation,electric_substation,Correct,0.93791807
electric_substation_144_0_msrgb.jpg,electric_substation,electric_substation,Correct,0.8943572
electric_substation_19_2_msrgb.jpg,electric_substation,electric_substation,Correct,0.99266547
electric_substation_218_2_msrgb.jpg,electric_substation,airport_terminal,Incorrect,0.3034723
electric_substation_261_0_msrgb.jpg,electric_substation,fountain,Incorrect,0.3722142
electric_substation_355_6_msrgb.jpg,electric_substation,electric_substation,Correct,0.30956584
electric_substation_405_2_msrgb.jpg,electric_substation,golf_course,Incorrect,0.31141135
electric_substation_557_5_msrgb.jpg,electric_substation,electric_substation,Correct,0.93799895
electric_substation_596_3_msrgb.jpg,electric_substation,surface_mine,Incorrect,0.24223949
electric_substation_609_3_msrgb.jpg,electric_substation,aquaculture,Incorrect,0.78683525
electric_substation_874_3_msrgb.jpg,electric_substation,electric_substation,Correct,0.24453594
electric_substation_883_1_msrgb.jpg,electric_substation,wind_farm,Incorrect,0.13579255
electric_substation_974_2_msrgb.jpg,electric_substation,tunnel_opening,Incorrect,0.4552004
factory_or_powerplant_126_0_msrgb.jpg,factory_or_powerplant,factory_or_powerplant,Correct,0.28715974
factory_or_powerplant_155_7_msrgb.jpg,factory_or_powerplant,railway_bridge,Incorrect,0.22569008
factory_or_powerplant_194_2_msrgb.jpg,factory_or_powerplant,smokestack,Incorrect,0.31634566
factory_or_powerplant_252_1_msrgb.jpg,factory_or_powerplant,factory_or_powerplant,Correct,0.9841541
factory_or_powerplant_252_3_msrgb.jpg,factory_or_powerplant,factory_or_powerplant,Correct,0.95149994
factory_or_powerplant_260_5_msrgb.jpg,factory_or_powerplant,railway_bridge,Incorrect,0.5212263
factory_or_powerplant_315_2_msrgb.jpg,factory_or_powerplant,tunnel_opening,Incorrect,0.66725415
factory_or_powerplant_442_4_msrgb.jpg,factory_or_powerplant,hospital,Incorrect,0.58179647
factory_or_powerplant_560_1_msrgb.jpg,factory_or_powerplant,construction_site,Incorrect,0.5302914
factory_or_powerplant_563_0_msrgb.jpg,factory_or_powerplant,lighthouse,Incorrect,0.5687532
factory_or_powerplant_572_2_msrgb.jpg,factory_or_powerplant,factory_or_powerplant,Correct,0.56211066
factory_or_powerplant_613_8_msrgb.jpg,factory_or_powerplant,flooded_road,Incorrect,0.5447714
factory_or_powerplant_702_3_msrgb.jpg,factory_or_powerplant,swimming_pool,Incorrect,0.18573013
factory_or_powerplant_90_6_msrgb.jpg,factory_or_powerplant,factory_or_powerplant,Correct,0.26637933
factory_or_powerplant_97_9_msrgb.jpg,factory_or_powerplant,factory_or_powerplant,Correct,0.67587477
fire_station_1216_0_msrgb.jpg,fire_station,swimming_pool,Incorrect,0.3271683
fire_station_157_2_msrgb.jpg,fire_station,parking_lot_or_garage,Incorrect,0.14927769
fire_station_240_0_msrgb.jpg,fire_station,police_station,Incorrect,0.5133385
fire_station_294_3_msrgb.jpg,fire_station,swimming_pool,Incorrect,0.516461
fire_station_342_7_msrgb.jpg,fire_station,storage_tank,Incorrect,0.624281
fire_station_357_0_msrgb.jpg,fire_station,fire_station,Correct,0.40736777
fire_station_401_0_msrgb.jpg,fire_station,gas_station,Incorrect,0.16200618
fire_station_447_2_msrgb.jpg,fire_station,zoo,Incorrect,0.2473542
fire_station_518_7_msrgb.jpg,fire_station,fire_station,Correct,0.20088197
fire_station_603_3_msrgb.jpg,fire_station,construction_site,Incorrect,0.23074602
fire_station_655_5_msrgb.jpg,fire_station,flooded_road,Incorrect,0.23298223
fire_station_660_0_msrgb.jpg,fire_station,flooded_road,Incorrect,0.2603612
fire_station_694_0_msrgb.jpg,fire_station,fire_station,Correct,0.14827684
fire_station_711_2_msrgb.jpg,fire_station,fire_station,Correct,0.20817421
fire_station_739_2_msrgb.jpg,fire_station,single-unit_residential,Incorrect,0.1797615
flooded_road_10_9_msrgb.jpg,flooded_road,flooded_road,Correct,0.83664834
flooded_road_16_3_msrgb.jpg,flooded_road,flooded_road,Correct,0.7250923
flooded_road_181_7_msrgb.jpg,flooded_road,flooded_road,Correct,0.8221155
flooded_road_196_7_msrgb.jpg,flooded_road,flooded_road,Correct,0.9470624
flooded_road_210_5_msrgb.jpg,flooded_road,flooded_road,Correct,0.720599
flooded_road_228_6_msrgb.jpg,flooded_road,flooded_road,Correct,0.99678457
flooded_road_260_1_msrgb.jpg,flooded_road,flooded_road,Correct,0.990316
flooded_road_305_6_msrgb.jpg,flooded_road,flooded_road,Correct,0.2244314
flooded_road_306_8_msrgb.jpg,flooded_road,flooded_road,Correct,0.88865703
flooded_road_361_3_msrgb.jpg,flooded_road,airport_terminal,Incorrect,0.25702918
flooded_road_480_8_msrgb.jpg,flooded_road,flooded_road,Correct,0.5684354
flooded_road_53_1_msrgb.jpg,flooded_road,railway_bridge,Incorrect,0.40163296
flooded_road_67_3_msrgb.jpg,flooded_road,flooded_road,Correct,0.1473228
flooded_road_83_6_msrgb.jpg,flooded_road,flooded_road,Correct,0.9547672
flooded_road_84_3_msrgb.jpg,flooded_road,flooded_road,Correct,0.8797726
fountain_118_1_msrgb.jpg,fountain,recreational_facility,Incorrect,0.34371236
fountain_148_1_msrgb.jpg,fountain,parking_lot_or_garage,Incorrect,0.33642396
fountain_174_1_msrgb.jpg,fountain,fountain,Correct,0.47648668
fountain_197_0_msrgb.jpg,fountain,gas_station,Incorrect,0.18984562
fountain_225_0_msrgb.jpg,fountain,fountain,Correct,0.962448
fountain_26_2_msrgb.jpg,fountain,fountain,Correct,0.37894836
fountain_305_2_msrgb.jpg,fountain,fountain,Correct,0.917449
fountain_489_3_msrgb.jpg,fountain,fountain,Correct,0.55209
fountain_48_14_msrgb.jpg,fountain,factory_or_powerplant,Incorrect,0.32384905
fountain_497_2_msrgb.jpg,fountain,police_station,Incorrect,0.42570317
fountain_499_0_msrgb.jpg,fountain,smokestack,Incorrect,0.2637426
fountain_507_1_msrgb.jpg,fountain,fountain,Correct,0.9845101
fountain_522_3_msrgb.jpg,fountain,fountain,Correct,0.3907449
fountain_56_14_msrgb.jpg,fountain,parking_lot_or_garage,Incorrect,0.30680484
fountain_58_2_msrgb.jpg,fountain,tunnel_opening,Incorrect,0.3105883
gas_station_212_10_msrgb.jpg,gas_station,gas_station,Correct,0.19969843
gas_station_221_0_msrgb.jpg,gas_station,helipad,Incorrect,0.58893514
gas_station_244_0_msrgb.jpg,gas_station,flooded_road,Incorrect,0.43174008
gas_station_267_7_msrgb.jpg,gas_station,gas_station,Correct,0.37551445
gas_station_362_13_msrgb.jpg,gas_station,place_of_worship,Incorrect,0.621257
gas_station_362_2_msrgb.jpg,gas_station,place_of_worship,Incorrect,0.2483013
gas_station_367_8_msrgb.jpg,gas_station,single-unit_residential,Incorrect,0.36422622
gas_station_373_6_msrgb.jpg,gas_station,place_of_worship,Incorrect,0.364877
gas_station_403_7_msrgb.jpg,gas_station,factory_or_powerplant,Incorrect,0.07930635
gas_station_690_5_msrgb.jpg,gas_station,waste_disposal,Incorrect,0.569557
gas_station_746_1_msrgb.jpg,gas_station,gas_station,Correct,0.30110812
gas_station_75_5_msrgb.jpg,gas_station,place_of_worship,Incorrect,0.40236023
gas_station_92_6_msrgb.jpg,gas_station,gas_station,Correct,0.317889
gas_station_934_0_msrgb.jpg,gas_station,factory_or_powerplant,Incorrect,0.36912566
gas_station_954_1_msrgb.jpg,gas_station,gas_station,Correct,0.22192179
golf_course_12_11_msrgb.jpg,golf_course,golf_course,Correct,0.9999875
golf_course_167_1_msrgb.jpg,golf_course,golf_course,Correct,0.99299085
golf_course_169_5_msrgb.jpg,golf_course,aquaculture,Incorrect,0.8060128
golf_course_178_10_msrgb.jpg,golf_course,solar_farm,Incorrect,0.88543487
golf_course_179_8_msrgb.jpg,golf_course,electric_substation,Incorrect,0.3501887
golf_course_221_2_msrgb.jpg,golf_course,lighthouse,Incorrect,0.23197456
golf_course_238_12_msrgb.jpg,golf_course,golf_course,Correct,0.8880794
golf_course_245_16_msrgb.jpg,golf_course,golf_course,Correct,0.9928329
golf_course_289_0_msrgb.jpg,golf_course,golf_course,Correct,0.99978346
golf_course_309_3_msrgb.jpg,golf_course,golf_course,Correct,0.35366434
golf_course_378_12_msrgb.jpg,golf_course,golf_course,Correct,0.54235196
golf_course_461_1_msrgb.jpg,golf_course,golf_course,Correct,0.9296543
golf_course_580_4_msrgb.jpg,golf_course,golf_course,Correct,0.99978024
golf_course_595_3_msrgb.jpg,golf_course,helipad,Incorrect,0.4883391
golf_course_84_5_msrgb.jpg,golf_course,golf_course,Correct,0.99774444
ground_transportation_station_1025_7_msrgb.jpg,ground_transportation_station,single-unit_residential,Incorrect,0.2977782
ground_transportation_station_1150_5_msrgb.jpg,ground_transportation_station,ground_transportation_station,Correct,0.3123511
ground_transportation_station_1231_0_msrgb.jpg,ground_transportation_station,railway_bridge,Incorrect,0.22193389
ground_transportation_station_1241_9_msrgb.jpg,ground_transportation_station,car_dealership,Incorrect,0.38168696
ground_transportation_station_165_10_msrgb.jpg,ground_transportation_station,ground_transportation_station,Correct,0.5828616
ground_transportation_station_169_9_msrgb.jpg,ground_transportation_station,ground_transportation_station,Correct,0.1300356
